claim_id,true_label,seed,input_file
45217,Supported,42,shared_task_dev.jsonl
102872,Supported,42,shared_task_dev.jsonl
204998,Supported,42,shared_task_dev.jsonl
156128,Supported,42,shared_task_dev.jsonl
21033,Refuted,42,shared_task_dev.jsonl
202313,Refuted,42,shared_task_dev.jsonl
12059,Refuted,42,shared_task_dev.jsonl
87019,Supported,42,shared_task_dev.jsonl
79017,Refuted,42,shared_task_dev.jsonl
91843,Refuted,42,shared_task_dev.jsonl
125478,Refuted,42,shared_task_dev.jsonl
215487,Supported,42,shared_task_dev.jsonl
151635,Refuted,42,shared_task_dev.jsonl
69474,Refuted,42,shared_task_dev.jsonl
52918,Supported,42,shared_task_dev.jsonl
64572,Refuted,42,shared_task_dev.jsonl
161572,Refuted,42,shared_task_dev.jsonl
194363,Refuted,42,shared_task_dev.jsonl
3448,Supported,42,shared_task_dev.jsonl
10147,Supported,42,shared_task_dev.jsonl
153900,Refuted,42,shared_task_dev.jsonl
12199,Supported,42,shared_task_dev.jsonl
191642,Refuted,42,shared_task_dev.jsonl
222899,Refuted,42,shared_task_dev.jsonl
91881,Refuted,42,shared_task_dev.jsonl
12844,Refuted,42,shared_task_dev.jsonl
95417,Supported,42,shared_task_dev.jsonl
184291,Supported,42,shared_task_dev.jsonl
103583,Supported,42,shared_task_dev.jsonl
73126,Refuted,42,shared_task_dev.jsonl
132524,Refuted,42,shared_task_dev.jsonl
198559,Refuted,42,shared_task_dev.jsonl
3783,Refuted,42,shared_task_dev.jsonl
131295,Refuted,42,shared_task_dev.jsonl
123488,Refuted,42,shared_task_dev.jsonl
90443,Supported,42,shared_task_dev.jsonl
23126,Supported,42,shared_task_dev.jsonl
145707,Refuted,42,shared_task_dev.jsonl
3413,Refuted,42,shared_task_dev.jsonl
3661,Supported,42,shared_task_dev.jsonl
181978,Supported,42,shared_task_dev.jsonl
78725,Supported,42,shared_task_dev.jsonl
101708,Refuted,42,shared_task_dev.jsonl
103862,Supported,42,shared_task_dev.jsonl
123762,Refuted,42,shared_task_dev.jsonl
88385,Refuted,42,shared_task_dev.jsonl
97204,Supported,42,shared_task_dev.jsonl
166646,Supported,42,shared_task_dev.jsonl
56481,Supported,42,shared_task_dev.jsonl
6285,Supported,42,shared_task_dev.jsonl
22861,Refuted,42,shared_task_dev.jsonl
151579,Refuted,42,shared_task_dev.jsonl
165244,Supported,42,shared_task_dev.jsonl
189871,Supported,42,shared_task_dev.jsonl
129818,Refuted,42,shared_task_dev.jsonl
37848,Supported,42,shared_task_dev.jsonl
118057,Refuted,42,shared_task_dev.jsonl
156025,Refuted,42,shared_task_dev.jsonl
139097,Supported,42,shared_task_dev.jsonl
196755,Supported,42,shared_task_dev.jsonl
139961,Refuted,42,shared_task_dev.jsonl
200300,Supported,42,shared_task_dev.jsonl
161856,Supported,42,shared_task_dev.jsonl
169992,Refuted,42,shared_task_dev.jsonl
22480,Refuted,42,shared_task_dev.jsonl
83218,Refuted,42,shared_task_dev.jsonl
119681,Supported,42,shared_task_dev.jsonl
26341,Supported,42,shared_task_dev.jsonl
172469,Refuted,42,shared_task_dev.jsonl
111897,Refuted,42,shared_task_dev.jsonl
163833,Refuted,42,shared_task_dev.jsonl
55647,Refuted,42,shared_task_dev.jsonl
168546,Refuted,42,shared_task_dev.jsonl
196162,Supported,42,shared_task_dev.jsonl
117063,Supported,42,shared_task_dev.jsonl
174585,Supported,42,shared_task_dev.jsonl
67721,Supported,42,shared_task_dev.jsonl
149347,Refuted,42,shared_task_dev.jsonl
146518,Supported,42,shared_task_dev.jsonl
102297,Refuted,42,shared_task_dev.jsonl
7330,Supported,42,shared_task_dev.jsonl
176628,Refuted,42,shared_task_dev.jsonl
173665,Refuted,42,shared_task_dev.jsonl
207259,Refuted,42,shared_task_dev.jsonl
117409,Refuted,42,shared_task_dev.jsonl
200390,Supported,42,shared_task_dev.jsonl
162752,Supported,42,shared_task_dev.jsonl
216188,Supported,42,shared_task_dev.jsonl
55826,Refuted,42,shared_task_dev.jsonl
161787,Refuted,42,shared_task_dev.jsonl
164046,Refuted,42,shared_task_dev.jsonl
36444,Refuted,42,shared_task_dev.jsonl
10670,Refuted,42,shared_task_dev.jsonl
121541,Supported,42,shared_task_dev.jsonl
140430,Refuted,42,shared_task_dev.jsonl
172096,Supported,42,shared_task_dev.jsonl
41515,Refuted,42,shared_task_dev.jsonl
94624,Refuted,42,shared_task_dev.jsonl
15186,Supported,42,shared_task_dev.jsonl
111005,Supported,42,shared_task_dev.jsonl
131314,Supported,42,shared_task_dev.jsonl
195033,Refuted,42,shared_task_dev.jsonl
201576,Supported,42,shared_task_dev.jsonl
103816,Refuted,42,shared_task_dev.jsonl
81385,Refuted,42,shared_task_dev.jsonl
58206,Refuted,42,shared_task_dev.jsonl
200391,Refuted,42,shared_task_dev.jsonl
1136,Refuted,42,shared_task_dev.jsonl
227349,Supported,42,shared_task_dev.jsonl
123236,Supported,42,shared_task_dev.jsonl
78244,Supported,42,shared_task_dev.jsonl
106627,Refuted,42,shared_task_dev.jsonl
202730,Supported,42,shared_task_dev.jsonl
72700,Refuted,42,shared_task_dev.jsonl
6389,Supported,42,shared_task_dev.jsonl
198210,Supported,42,shared_task_dev.jsonl
7430,Supported,42,shared_task_dev.jsonl
73570,Supported,42,shared_task_dev.jsonl
78312,Refuted,42,shared_task_dev.jsonl
192972,Supported,42,shared_task_dev.jsonl
50116,Supported,42,shared_task_dev.jsonl
119288,Refuted,42,shared_task_dev.jsonl
76117,Supported,42,shared_task_dev.jsonl
28270,Refuted,42,shared_task_dev.jsonl
156440,Supported,42,shared_task_dev.jsonl
159572,Refuted,42,shared_task_dev.jsonl
67404,Supported,42,shared_task_dev.jsonl
13876,Supported,42,shared_task_dev.jsonl
33054,Supported,42,shared_task_dev.jsonl
21933,Refuted,42,shared_task_dev.jsonl
137038,Supported,42,shared_task_dev.jsonl
41091,Supported,42,shared_task_dev.jsonl
106940,Supported,42,shared_task_dev.jsonl
117278,Supported,42,shared_task_dev.jsonl
31581,Refuted,42,shared_task_dev.jsonl
69436,Refuted,42,shared_task_dev.jsonl
33578,Refuted,42,shared_task_dev.jsonl
91635,Refuted,42,shared_task_dev.jsonl
66175,Supported,42,shared_task_dev.jsonl
71092,Refuted,42,shared_task_dev.jsonl
69722,Supported,42,shared_task_dev.jsonl
128229,Supported,42,shared_task_dev.jsonl
112933,Refuted,42,shared_task_dev.jsonl
28369,Supported,42,shared_task_dev.jsonl
43862,Supported,42,shared_task_dev.jsonl
141600,Refuted,42,shared_task_dev.jsonl
12178,Supported,42,shared_task_dev.jsonl
68084,Supported,42,shared_task_dev.jsonl
9504,Supported,42,shared_task_dev.jsonl
31114,Refuted,42,shared_task_dev.jsonl
37995,Supported,42,shared_task_dev.jsonl
148140,Refuted,42,shared_task_dev.jsonl
37792,Supported,42,shared_task_dev.jsonl
1188,Refuted,42,shared_task_dev.jsonl
123080,Refuted,42,shared_task_dev.jsonl
56364,Supported,42,shared_task_dev.jsonl
217018,Supported,42,shared_task_dev.jsonl
212335,Supported,42,shared_task_dev.jsonl
121454,Refuted,42,shared_task_dev.jsonl
103040,Refuted,42,shared_task_dev.jsonl
194800,Supported,42,shared_task_dev.jsonl
78179,Refuted,42,shared_task_dev.jsonl
56088,Refuted,42,shared_task_dev.jsonl
43593,Supported,42,shared_task_dev.jsonl
175444,Supported,42,shared_task_dev.jsonl
198899,Refuted,42,shared_task_dev.jsonl
24205,Refuted,42,shared_task_dev.jsonl
15955,Refuted,42,shared_task_dev.jsonl
100781,Refuted,42,shared_task_dev.jsonl
109898,Refuted,42,shared_task_dev.jsonl
43444,Supported,42,shared_task_dev.jsonl
34830,Supported,42,shared_task_dev.jsonl
127981,Supported,42,shared_task_dev.jsonl
119515,Refuted,42,shared_task_dev.jsonl
110242,Supported,42,shared_task_dev.jsonl
145938,Supported,42,shared_task_dev.jsonl
138636,Supported,42,shared_task_dev.jsonl
124669,Refuted,42,shared_task_dev.jsonl
194882,Supported,42,shared_task_dev.jsonl
137674,Refuted,42,shared_task_dev.jsonl
82292,Refuted,42,shared_task_dev.jsonl
39664,Refuted,42,shared_task_dev.jsonl
180707,Refuted,42,shared_task_dev.jsonl
29089,Refuted,42,shared_task_dev.jsonl
164529,Refuted,42,shared_task_dev.jsonl
189438,Supported,42,shared_task_dev.jsonl
120866,Supported,42,shared_task_dev.jsonl
10205,Refuted,42,shared_task_dev.jsonl
196757,Refuted,42,shared_task_dev.jsonl
137414,Supported,42,shared_task_dev.jsonl
205124,Supported,42,shared_task_dev.jsonl
113068,Supported,42,shared_task_dev.jsonl
34845,Supported,42,shared_task_dev.jsonl
27605,Supported,42,shared_task_dev.jsonl
27081,Supported,42,shared_task_dev.jsonl
62513,Refuted,42,shared_task_dev.jsonl
4818,Refuted,42,shared_task_dev.jsonl
192824,Supported,42,shared_task_dev.jsonl
8584,Supported,42,shared_task_dev.jsonl
3492,Supported,42,shared_task_dev.jsonl
11853,Refuted,42,shared_task_dev.jsonl
198035,Supported,42,shared_task_dev.jsonl
26792,Supported,42,shared_task_dev.jsonl
13473,Refuted,42,shared_task_dev.jsonl
155722,Supported,42,shared_task_dev.jsonl
201438,Supported,42,shared_task_dev.jsonl
35882,Refuted,42,shared_task_dev.jsonl
118195,Supported,42,shared_task_dev.jsonl
57452,Supported,42,shared_task_dev.jsonl
212324,Supported,42,shared_task_dev.jsonl
33740,Supported,42,shared_task_dev.jsonl
76047,Refuted,42,shared_task_dev.jsonl
124087,Refuted,42,shared_task_dev.jsonl
152605,Refuted,42,shared_task_dev.jsonl
204301,Supported,42,shared_task_dev.jsonl
106496,Refuted,42,shared_task_dev.jsonl
212186,Refuted,42,shared_task_dev.jsonl
98306,Supported,42,shared_task_dev.jsonl
123452,Refuted,42,shared_task_dev.jsonl
115079,Refuted,42,shared_task_dev.jsonl
94068,Refuted,42,shared_task_dev.jsonl
209114,Supported,42,shared_task_dev.jsonl
155839,Supported,42,shared_task_dev.jsonl
88473,Supported,42,shared_task_dev.jsonl
135928,Supported,42,shared_task_dev.jsonl
78691,Supported,42,shared_task_dev.jsonl
103111,Refuted,42,shared_task_dev.jsonl
11637,Supported,42,shared_task_dev.jsonl
213444,Refuted,42,shared_task_dev.jsonl
132865,Supported,42,shared_task_dev.jsonl
161571,Supported,42,shared_task_dev.jsonl
86222,Supported,42,shared_task_dev.jsonl
37675,Supported,42,shared_task_dev.jsonl
180699,Refuted,42,shared_task_dev.jsonl
182701,Supported,42,shared_task_dev.jsonl
31771,Refuted,42,shared_task_dev.jsonl
37386,Refuted,42,shared_task_dev.jsonl
69641,Supported,42,shared_task_dev.jsonl
119624,Refuted,42,shared_task_dev.jsonl
194565,Supported,42,shared_task_dev.jsonl
129558,Refuted,42,shared_task_dev.jsonl
110731,Refuted,42,shared_task_dev.jsonl
72358,Refuted,42,shared_task_dev.jsonl
166638,Refuted,42,shared_task_dev.jsonl
37997,Refuted,42,shared_task_dev.jsonl
183932,Refuted,42,shared_task_dev.jsonl
128888,Refuted,42,shared_task_dev.jsonl
97045,Refuted,42,shared_task_dev.jsonl
30333,Refuted,42,shared_task_dev.jsonl
225810,Refuted,42,shared_task_dev.jsonl
56323,Supported,42,shared_task_dev.jsonl
226136,Supported,42,shared_task_dev.jsonl
53317,Refuted,42,shared_task_dev.jsonl
168970,Refuted,42,shared_task_dev.jsonl
131411,Refuted,42,shared_task_dev.jsonl
185213,Refuted,42,shared_task_dev.jsonl
157685,Refuted,42,shared_task_dev.jsonl
120046,Refuted,42,shared_task_dev.jsonl
21190,Refuted,42,shared_task_dev.jsonl
93739,Supported,42,shared_task_dev.jsonl
77815,Refuted,42,shared_task_dev.jsonl
10158,Refuted,42,shared_task_dev.jsonl
217221,Supported,42,shared_task_dev.jsonl
93300,Refuted,42,shared_task_dev.jsonl
32918,Supported,42,shared_task_dev.jsonl
182043,Refuted,42,shared_task_dev.jsonl
47768,Refuted,42,shared_task_dev.jsonl
64943,Supported,42,shared_task_dev.jsonl
121718,Refuted,42,shared_task_dev.jsonl
202439,Supported,42,shared_task_dev.jsonl
114778,Refuted,42,shared_task_dev.jsonl
54135,Supported,42,shared_task_dev.jsonl
64029,Supported,42,shared_task_dev.jsonl
182456,Supported,42,shared_task_dev.jsonl
157002,Refuted,42,shared_task_dev.jsonl
122180,Supported,42,shared_task_dev.jsonl
68488,Supported,42,shared_task_dev.jsonl
88459,Supported,42,shared_task_dev.jsonl
158383,Supported,42,shared_task_dev.jsonl
48210,Refuted,42,shared_task_dev.jsonl
228571,Supported,42,shared_task_dev.jsonl
30239,Supported,42,shared_task_dev.jsonl
130849,Refuted,42,shared_task_dev.jsonl
34577,Refuted,42,shared_task_dev.jsonl
37401,Refuted,42,shared_task_dev.jsonl
40883,Supported,42,shared_task_dev.jsonl
136719,Refuted,42,shared_task_dev.jsonl
84799,Supported,42,shared_task_dev.jsonl
172512,Refuted,42,shared_task_dev.jsonl
128551,Refuted,42,shared_task_dev.jsonl
108426,Refuted,42,shared_task_dev.jsonl
171605,Refuted,42,shared_task_dev.jsonl
4737,Supported,42,shared_task_dev.jsonl
25740,Refuted,42,shared_task_dev.jsonl
49168,Supported,42,shared_task_dev.jsonl
224552,Refuted,42,shared_task_dev.jsonl
29849,Refuted,42,shared_task_dev.jsonl
91889,Refuted,42,shared_task_dev.jsonl
148329,Refuted,42,shared_task_dev.jsonl
67529,Supported,42,shared_task_dev.jsonl
54058,Supported,42,shared_task_dev.jsonl
152898,Supported,42,shared_task_dev.jsonl
209884,Supported,42,shared_task_dev.jsonl
145723,Refuted,42,shared_task_dev.jsonl
168920,Supported,42,shared_task_dev.jsonl
184085,Supported,42,shared_task_dev.jsonl
207261,Supported,42,shared_task_dev.jsonl
92813,Supported,42,shared_task_dev.jsonl
204449,Supported,42,shared_task_dev.jsonl
14972,Supported,42,shared_task_dev.jsonl
55546,Refuted,42,shared_task_dev.jsonl
172280,Supported,42,shared_task_dev.jsonl
166912,Refuted,42,shared_task_dev.jsonl
104036,Supported,42,shared_task_dev.jsonl
40417,Supported,42,shared_task_dev.jsonl
114912,Refuted,42,shared_task_dev.jsonl
4863,Supported,42,shared_task_dev.jsonl
111069,Supported,42,shared_task_dev.jsonl
226127,Refuted,42,shared_task_dev.jsonl
95518,Refuted,42,shared_task_dev.jsonl
162044,Supported,42,shared_task_dev.jsonl
180724,Refuted,42,shared_task_dev.jsonl
179287,Refuted,42,shared_task_dev.jsonl
62047,Supported,42,shared_task_dev.jsonl
116103,Supported,42,shared_task_dev.jsonl
189711,Supported,42,shared_task_dev.jsonl
81460,Refuted,42,shared_task_dev.jsonl
62907,Supported,42,shared_task_dev.jsonl
108705,Refuted,42,shared_task_dev.jsonl
37801,Supported,42,shared_task_dev.jsonl
24480,Supported,42,shared_task_dev.jsonl
55571,Supported,42,shared_task_dev.jsonl
125496,Refuted,42,shared_task_dev.jsonl
136840,Refuted,42,shared_task_dev.jsonl
164999,Supported,42,shared_task_dev.jsonl
12,Refuted,42,shared_task_dev.jsonl
220980,Refuted,42,shared_task_dev.jsonl
26300,Supported,42,shared_task_dev.jsonl
123477,Refuted,42,shared_task_dev.jsonl
7418,Supported,42,shared_task_dev.jsonl
147344,Refuted,42,shared_task_dev.jsonl
74435,Supported,42,shared_task_dev.jsonl
17583,Refuted,42,shared_task_dev.jsonl
222737,Supported,42,shared_task_dev.jsonl
225258,Supported,42,shared_task_dev.jsonl
146157,Refuted,42,shared_task_dev.jsonl
189888,Refuted,42,shared_task_dev.jsonl
88152,Refuted,42,shared_task_dev.jsonl
673,Refuted,42,shared_task_dev.jsonl
47060,Supported,42,shared_task_dev.jsonl
164643,Refuted,42,shared_task_dev.jsonl
129710,Supported,42,shared_task_dev.jsonl
17283,Supported,42,shared_task_dev.jsonl
24742,Refuted,42,shared_task_dev.jsonl
82934,Refuted,42,shared_task_dev.jsonl
212767,Supported,42,shared_task_dev.jsonl
114795,Refuted,42,shared_task_dev.jsonl
195082,Refuted,42,shared_task_dev.jsonl
4675,Refuted,42,shared_task_dev.jsonl
186596,Refuted,42,shared_task_dev.jsonl
149607,Refuted,42,shared_task_dev.jsonl
28706,Supported,42,shared_task_dev.jsonl
111004,Supported,42,shared_task_dev.jsonl
140233,Supported,42,shared_task_dev.jsonl
101300,Refuted,42,shared_task_dev.jsonl
164888,Refuted,42,shared_task_dev.jsonl
150763,Refuted,42,shared_task_dev.jsonl
65830,Refuted,42,shared_task_dev.jsonl
97150,Supported,42,shared_task_dev.jsonl
43906,Refuted,42,shared_task_dev.jsonl
183589,Refuted,42,shared_task_dev.jsonl
195238,Supported,42,shared_task_dev.jsonl
141006,Refuted,42,shared_task_dev.jsonl
45400,Supported,42,shared_task_dev.jsonl
103116,Supported,42,shared_task_dev.jsonl
66540,Supported,42,shared_task_dev.jsonl
118081,Supported,42,shared_task_dev.jsonl
223205,Supported,42,shared_task_dev.jsonl
113047,Supported,42,shared_task_dev.jsonl
179017,Refuted,42,shared_task_dev.jsonl
174586,Refuted,42,shared_task_dev.jsonl
51442,Refuted,42,shared_task_dev.jsonl
186941,Refuted,42,shared_task_dev.jsonl
118603,Refuted,42,shared_task_dev.jsonl
47839,Refuted,42,shared_task_dev.jsonl
113212,Supported,42,shared_task_dev.jsonl
7728,Refuted,42,shared_task_dev.jsonl
179313,Supported,42,shared_task_dev.jsonl
26078,Refuted,42,shared_task_dev.jsonl
142135,Supported,42,shared_task_dev.jsonl
204325,Refuted,42,shared_task_dev.jsonl
215865,Refuted,42,shared_task_dev.jsonl
133843,Supported,42,shared_task_dev.jsonl
108122,Refuted,42,shared_task_dev.jsonl
144899,Refuted,42,shared_task_dev.jsonl
7923,Supported,42,shared_task_dev.jsonl
31422,Supported,42,shared_task_dev.jsonl
18295,Refuted,42,shared_task_dev.jsonl
67572,Supported,42,shared_task_dev.jsonl
137733,Refuted,42,shared_task_dev.jsonl
204300,Refuted,42,shared_task_dev.jsonl
71876,Refuted,42,shared_task_dev.jsonl
86518,Refuted,42,shared_task_dev.jsonl
5765,Supported,42,shared_task_dev.jsonl
100245,Supported,42,shared_task_dev.jsonl
1232,Supported,42,shared_task_dev.jsonl
168530,Supported,42,shared_task_dev.jsonl
53825,Refuted,42,shared_task_dev.jsonl
33604,Supported,42,shared_task_dev.jsonl
56186,Supported,42,shared_task_dev.jsonl
169931,Supported,42,shared_task_dev.jsonl
82973,Supported,42,shared_task_dev.jsonl
171069,Supported,42,shared_task_dev.jsonl
174630,Refuted,42,shared_task_dev.jsonl
194767,Refuted,42,shared_task_dev.jsonl
70359,Refuted,42,shared_task_dev.jsonl
55239,Refuted,42,shared_task_dev.jsonl
188129,Refuted,42,shared_task_dev.jsonl
40221,Refuted,42,shared_task_dev.jsonl
171512,Refuted,42,shared_task_dev.jsonl
202926,Supported,42,shared_task_dev.jsonl
60577,Supported,42,shared_task_dev.jsonl
213952,Supported,42,shared_task_dev.jsonl
63603,Supported,42,shared_task_dev.jsonl
31186,Supported,42,shared_task_dev.jsonl
102079,Refuted,42,shared_task_dev.jsonl
193422,Refuted,42,shared_task_dev.jsonl
115782,Refuted,42,shared_task_dev.jsonl
200279,Refuted,42,shared_task_dev.jsonl
69035,Refuted,42,shared_task_dev.jsonl
99118,Refuted,42,shared_task_dev.jsonl
84278,Refuted,42,shared_task_dev.jsonl
22309,Supported,42,shared_task_dev.jsonl
7758,Refuted,42,shared_task_dev.jsonl
225273,Refuted,42,shared_task_dev.jsonl
47911,Supported,42,shared_task_dev.jsonl
126235,Supported,42,shared_task_dev.jsonl
28381,Refuted,42,shared_task_dev.jsonl
22255,Supported,42,shared_task_dev.jsonl
4351,Supported,42,shared_task_dev.jsonl
94779,Supported,42,shared_task_dev.jsonl
68027,Refuted,42,shared_task_dev.jsonl
138910,Supported,42,shared_task_dev.jsonl
166915,Supported,42,shared_task_dev.jsonl
103663,Refuted,42,shared_task_dev.jsonl
35575,Supported,42,shared_task_dev.jsonl
61782,Refuted,42,shared_task_dev.jsonl
22862,Supported,42,shared_task_dev.jsonl
187114,Supported,42,shared_task_dev.jsonl
76870,Supported,42,shared_task_dev.jsonl
67003,Supported,42,shared_task_dev.jsonl
144669,Supported,42,shared_task_dev.jsonl
96841,Supported,42,shared_task_dev.jsonl
48390,Supported,42,shared_task_dev.jsonl
138436,Supported,42,shared_task_dev.jsonl
215493,Refuted,42,shared_task_dev.jsonl
118800,Supported,42,shared_task_dev.jsonl
180714,Supported,42,shared_task_dev.jsonl
182930,Refuted,42,shared_task_dev.jsonl
41833,Refuted,42,shared_task_dev.jsonl
71072,Supported,42,shared_task_dev.jsonl
66210,Supported,42,shared_task_dev.jsonl
174875,Supported,42,shared_task_dev.jsonl
117447,Refuted,42,shared_task_dev.jsonl
167161,Supported,42,shared_task_dev.jsonl
87828,Supported,42,shared_task_dev.jsonl
40641,Supported,42,shared_task_dev.jsonl
172521,Supported,42,shared_task_dev.jsonl
63044,Supported,42,shared_task_dev.jsonl
82106,Refuted,42,shared_task_dev.jsonl
111646,Refuted,42,shared_task_dev.jsonl
217024,Supported,42,shared_task_dev.jsonl
41606,Refuted,42,shared_task_dev.jsonl
16698,Supported,42,shared_task_dev.jsonl
58496,Supported,42,shared_task_dev.jsonl
146582,Supported,42,shared_task_dev.jsonl
194358,Refuted,42,shared_task_dev.jsonl
75621,Refuted,42,shared_task_dev.jsonl
40124,Supported,42,shared_task_dev.jsonl
181250,Refuted,42,shared_task_dev.jsonl
201094,Supported,42,shared_task_dev.jsonl
29893,Refuted,42,shared_task_dev.jsonl
137360,Supported,42,shared_task_dev.jsonl
119250,Supported,42,shared_task_dev.jsonl
9693,Supported,42,shared_task_dev.jsonl
77120,Supported,42,shared_task_dev.jsonl
39897,Refuted,42,shared_task_dev.jsonl
23807,Supported,42,shared_task_dev.jsonl
14112,Supported,42,shared_task_dev.jsonl
44347,Refuted,42,shared_task_dev.jsonl
226095,Supported,42,shared_task_dev.jsonl
104747,Supported,42,shared_task_dev.jsonl
64105,Refuted,42,shared_task_dev.jsonl
169011,Supported,42,shared_task_dev.jsonl
157777,Refuted,42,shared_task_dev.jsonl
137963,Refuted,42,shared_task_dev.jsonl
63287,Supported,42,shared_task_dev.jsonl
182445,Refuted,42,shared_task_dev.jsonl
29848,Supported,42,shared_task_dev.jsonl
79984,Refuted,42,shared_task_dev.jsonl
140083,Refuted,42,shared_task_dev.jsonl
44732,Refuted,42,shared_task_dev.jsonl
131309,Refuted,42,shared_task_dev.jsonl
124118,Refuted,42,shared_task_dev.jsonl
77573,Refuted,42,shared_task_dev.jsonl
153427,Refuted,42,shared_task_dev.jsonl
70221,Refuted,42,shared_task_dev.jsonl
10451,Supported,42,shared_task_dev.jsonl
206733,Supported,42,shared_task_dev.jsonl
32092,Supported,42,shared_task_dev.jsonl
53135,Supported,42,shared_task_dev.jsonl
104617,Refuted,42,shared_task_dev.jsonl
198072,Supported,42,shared_task_dev.jsonl
56676,Supported,42,shared_task_dev.jsonl
86630,Refuted,42,shared_task_dev.jsonl
97554,Refuted,42,shared_task_dev.jsonl
27117,Supported,42,shared_task_dev.jsonl
117900,Refuted,42,shared_task_dev.jsonl
221076,Supported,42,shared_task_dev.jsonl
26964,Refuted,42,shared_task_dev.jsonl
218371,Supported,42,shared_task_dev.jsonl
84105,Supported,42,shared_task_dev.jsonl
151104,Supported,42,shared_task_dev.jsonl
65864,Refuted,42,shared_task_dev.jsonl
198082,Supported,42,shared_task_dev.jsonl
203034,Supported,42,shared_task_dev.jsonl
92030,Refuted,42,shared_task_dev.jsonl
39405,Supported,42,shared_task_dev.jsonl
54844,Refuted,42,shared_task_dev.jsonl
45205,Refuted,42,shared_task_dev.jsonl
117767,Supported,42,shared_task_dev.jsonl
49544,Refuted,42,shared_task_dev.jsonl
103005,Refuted,42,shared_task_dev.jsonl
98623,Supported,42,shared_task_dev.jsonl
52945,Supported,42,shared_task_dev.jsonl
149038,Refuted,42,shared_task_dev.jsonl
104703,Supported,42,shared_task_dev.jsonl
201391,Refuted,42,shared_task_dev.jsonl
52788,Refuted,42,shared_task_dev.jsonl
180733,Refuted,42,shared_task_dev.jsonl
42669,Supported,42,shared_task_dev.jsonl
178331,Supported,42,shared_task_dev.jsonl
77700,Refuted,42,shared_task_dev.jsonl
161530,Supported,42,shared_task_dev.jsonl
156943,Supported,42,shared_task_dev.jsonl
129352,Refuted,42,shared_task_dev.jsonl
104983,Supported,42,shared_task_dev.jsonl
147260,Refuted,42,shared_task_dev.jsonl
157052,Supported,42,shared_task_dev.jsonl
40179,Supported,42,shared_task_dev.jsonl
97419,Refuted,42,shared_task_dev.jsonl
204026,Refuted,42,shared_task_dev.jsonl
10453,Supported,42,shared_task_dev.jsonl
191416,Supported,42,shared_task_dev.jsonl
192793,Refuted,42,shared_task_dev.jsonl
166854,Supported,42,shared_task_dev.jsonl
192750,Supported,42,shared_task_dev.jsonl
184420,Refuted,42,shared_task_dev.jsonl
113333,Refuted,42,shared_task_dev.jsonl
94918,Refuted,42,shared_task_dev.jsonl
194238,Supported,42,shared_task_dev.jsonl
196750,Supported,42,shared_task_dev.jsonl
211857,Refuted,42,shared_task_dev.jsonl
198534,Supported,42,shared_task_dev.jsonl
117889,Refuted,42,shared_task_dev.jsonl
112454,Refuted,42,shared_task_dev.jsonl
49470,Refuted,42,shared_task_dev.jsonl
90098,Refuted,42,shared_task_dev.jsonl
137464,Supported,42,shared_task_dev.jsonl
137384,Refuted,42,shared_task_dev.jsonl
92415,Refuted,42,shared_task_dev.jsonl
208918,Supported,42,shared_task_dev.jsonl
160362,Refuted,42,shared_task_dev.jsonl
157316,Supported,42,shared_task_dev.jsonl
128141,Refuted,42,shared_task_dev.jsonl
111321,Refuted,42,shared_task_dev.jsonl
75922,Supported,42,shared_task_dev.jsonl
2536,Supported,42,shared_task_dev.jsonl
194447,Supported,42,shared_task_dev.jsonl
112371,Refuted,42,shared_task_dev.jsonl
47992,Supported,42,shared_task_dev.jsonl
211009,Supported,42,shared_task_dev.jsonl
43813,Refuted,42,shared_task_dev.jsonl
155989,Refuted,42,shared_task_dev.jsonl
96576,Supported,42,shared_task_dev.jsonl
202733,Refuted,42,shared_task_dev.jsonl
130763,Refuted,42,shared_task_dev.jsonl
43644,Refuted,42,shared_task_dev.jsonl
204022,Refuted,42,shared_task_dev.jsonl
148979,Refuted,42,shared_task_dev.jsonl
70670,Refuted,42,shared_task_dev.jsonl
198422,Supported,42,shared_task_dev.jsonl
172286,Refuted,42,shared_task_dev.jsonl
172106,Refuted,42,shared_task_dev.jsonl
60978,Supported,42,shared_task_dev.jsonl
88165,Supported,42,shared_task_dev.jsonl
222759,Refuted,42,shared_task_dev.jsonl
98146,Refuted,42,shared_task_dev.jsonl
140820,Supported,42,shared_task_dev.jsonl
92657,Supported,42,shared_task_dev.jsonl
157622,Refuted,42,shared_task_dev.jsonl
12553,Refuted,42,shared_task_dev.jsonl
181210,Supported,42,shared_task_dev.jsonl
93981,Refuted,42,shared_task_dev.jsonl
36298,Supported,42,shared_task_dev.jsonl
158897,Refuted,42,shared_task_dev.jsonl
120630,Supported,42,shared_task_dev.jsonl
190081,Supported,42,shared_task_dev.jsonl
41120,Supported,42,shared_task_dev.jsonl
11312,Supported,42,shared_task_dev.jsonl
46964,Refuted,42,shared_task_dev.jsonl
84701,Supported,42,shared_task_dev.jsonl
25837,Supported,42,shared_task_dev.jsonl
52685,Refuted,42,shared_task_dev.jsonl
150920,Refuted,42,shared_task_dev.jsonl
37112,Supported,42,shared_task_dev.jsonl
194359,Supported,42,shared_task_dev.jsonl
194753,Supported,42,shared_task_dev.jsonl
64448,Supported,42,shared_task_dev.jsonl
126228,Refuted,42,shared_task_dev.jsonl
42201,Supported,42,shared_task_dev.jsonl
