example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
204033,Down With Love is a 2003 comedy film.,Supported,Down with Love is a 2003 romantic comedy film .,"[[[240857,242458,""Down_with_Love"",0]]]",GPT-4.1,claim_only,,,,
204033,Down With Love is a 2003 comedy film.,Supported,Down with Love is a 2003 romantic comedy film .,"[[[240857,242458,""Down_with_Love"",0]]]",GPT-4.1,claim_plus_evidence,,,,
204033,Down With Love is a 2003 comedy film.,Supported,Down with Love is a 2003 romantic comedy film .,"[[[240857,242458,""Down_with_Love"",0]]]",GPT-4.1 mini,claim_only,,,,
204033,Down With Love is a 2003 comedy film.,Supported,Down with Love is a 2003 romantic comedy film .,"[[[240857,242458,""Down_with_Love"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
93412,Paul Nicholls played Sam Casey in Law & Order: UK.,Supported,"He is best known for his roles as Joe Wicks in BBC 's EastEnders , and as DS Sam Casey in ITV 's Law & Order : UK .","[[[110774,124442,""Paul_Nicholls_-LRB-actor-RRB-"",1]]]",GPT-4.1,claim_only,,,,
93412,Paul Nicholls played Sam Casey in Law & Order: UK.,Supported,"He is best known for his roles as Joe Wicks in BBC 's EastEnders , and as DS Sam Casey in ITV 's Law & Order : UK .","[[[110774,124442,""Paul_Nicholls_-LRB-actor-RRB-"",1]]]",GPT-4.1,claim_plus_evidence,,,,
93412,Paul Nicholls played Sam Casey in Law & Order: UK.,Supported,"He is best known for his roles as Joe Wicks in BBC 's EastEnders , and as DS Sam Casey in ITV 's Law & Order : UK .","[[[110774,124442,""Paul_Nicholls_-LRB-actor-RRB-"",1]]]",GPT-4.1 mini,claim_only,,,,
93412,Paul Nicholls played Sam Casey in Law & Order: UK.,Supported,"He is best known for his roles as Joe Wicks in BBC 's EastEnders , and as DS Sam Casey in ITV 's Law & Order : UK .","[[[110774,124442,""Paul_Nicholls_-LRB-actor-RRB-"",1]]]",GPT-4.1 mini,claim_plus_evidence,,,,
7208,Colombiana is a French film.,Supported,Colombiana is a 2011 French action film co-written and produced by Luc Besson and directed by Olivier Megaton .,"[[[24130,29854,""Colombiana"",0]]]",GPT-4.1,claim_only,,,,
7208,Colombiana is a French film.,Supported,Colombiana is a 2011 French action film co-written and produced by Luc Besson and directed by Olivier Megaton .,"[[[24130,29854,""Colombiana"",0]]]",GPT-4.1,claim_plus_evidence,,,,
7208,Colombiana is a French film.,Supported,Colombiana is a 2011 French action film co-written and produced by Luc Besson and directed by Olivier Megaton .,"[[[24130,29854,""Colombiana"",0]]]",GPT-4.1 mini,claim_only,,,,
7208,Colombiana is a French film.,Supported,Colombiana is a 2011 French action film co-written and produced by Luc Besson and directed by Olivier Megaton .,"[[[24130,29854,""Colombiana"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
168529,Rick Yune was on a series that cancelled on December 12.,Supported,"He was part of the main cast of the Netflix original series Marco Polo until the series was cancelled on December 12 , 2016 .","[[[194096,204508,""Rick_Yune"",2]],[[194098,204509,""Rick_Yune"",2]]]",GPT-4.1,claim_only,,,,
168529,Rick Yune was on a series that cancelled on December 12.,Supported,"He was part of the main cast of the Netflix original series Marco Polo until the series was cancelled on December 12 , 2016 .","[[[194096,204508,""Rick_Yune"",2]],[[194098,204509,""Rick_Yune"",2]]]",GPT-4.1,claim_plus_evidence,,,,
168529,Rick Yune was on a series that cancelled on December 12.,Supported,"He was part of the main cast of the Netflix original series Marco Polo until the series was cancelled on December 12 , 2016 .","[[[194096,204508,""Rick_Yune"",2]],[[194098,204509,""Rick_Yune"",2]]]",GPT-4.1 mini,claim_only,,,,
168529,Rick Yune was on a series that cancelled on December 12.,Supported,"He was part of the main cast of the Netflix original series Marco Polo until the series was cancelled on December 12 , 2016 .","[[[194096,204508,""Rick_Yune"",2]],[[194098,204509,""Rick_Yune"",2]]]",GPT-4.1 mini,claim_plus_evidence,,,,
199410,"Boyhood is about Mason Evans, Jr's childhood.",Supported,"Filmed from 2002 to 2013 , Boyhood depicts the childhood and adolescence of Mason Evans , Jr. -LRB- Coltrane -RRB- from ages six to eighteen as he grows up in Texas with divorced parents -LRB- Arquette and Hawke -RRB- .","[[[234493,237357,""Boyhood_-LRB-film-RRB-"",1]]]",GPT-4.1,claim_only,,,,
199410,"Boyhood is about Mason Evans, Jr's childhood.",Supported,"Filmed from 2002 to 2013 , Boyhood depicts the childhood and adolescence of Mason Evans , Jr. -LRB- Coltrane -RRB- from ages six to eighteen as he grows up in Texas with divorced parents -LRB- Arquette and Hawke -RRB- .","[[[234493,237357,""Boyhood_-LRB-film-RRB-"",1]]]",GPT-4.1,claim_plus_evidence,,,,
199410,"Boyhood is about Mason Evans, Jr's childhood.",Supported,"Filmed from 2002 to 2013 , Boyhood depicts the childhood and adolescence of Mason Evans , Jr. -LRB- Coltrane -RRB- from ages six to eighteen as he grows up in Texas with divorced parents -LRB- Arquette and Hawke -RRB- .","[[[234493,237357,""Boyhood_-LRB-film-RRB-"",1]]]",GPT-4.1 mini,claim_only,,,,
199410,"Boyhood is about Mason Evans, Jr's childhood.",Supported,"Filmed from 2002 to 2013 , Boyhood depicts the childhood and adolescence of Mason Evans , Jr. -LRB- Coltrane -RRB- from ages six to eighteen as he grows up in Texas with divorced parents -LRB- Arquette and Hawke -RRB- .","[[[234493,237357,""Boyhood_-LRB-film-RRB-"",1]]]",GPT-4.1 mini,claim_plus_evidence,,,,
111897,Telemundo is a English-language television network.,Refuted,Telemundo -LRB- -LSB- teleˈmundo -RSB- -RRB- is an American Spanish-language terrestrial television network owned by Comcast through the NBCUniversal division NBCUniversal Telemundo Enterprises .,"[[[131371,146144,""Telemundo"",0]],[[131371,146148,""Telemundo"",1]],[[131371,146150,""Telemundo"",4],[131371,146150,""Hispanic_and_Latino_Americans"",0]],[[131371,146151,""Telemundo"",5]]]",GPT-4.1,claim_only,,,,
111897,Telemundo is a English-language television network.,Refuted,Telemundo -LRB- -LSB- teleˈmundo -RSB- -RRB- is an American Spanish-language terrestrial television network owned by Comcast through the NBCUniversal division NBCUniversal Telemundo Enterprises .,"[[[131371,146144,""Telemundo"",0]],[[131371,146148,""Telemundo"",1]],[[131371,146150,""Telemundo"",4],[131371,146150,""Hispanic_and_Latino_Americans"",0]],[[131371,146151,""Telemundo"",5]]]",GPT-4.1,claim_plus_evidence,,,,
111897,Telemundo is a English-language television network.,Refuted,Telemundo -LRB- -LSB- teleˈmundo -RSB- -RRB- is an American Spanish-language terrestrial television network owned by Comcast through the NBCUniversal division NBCUniversal Telemundo Enterprises .,"[[[131371,146144,""Telemundo"",0]],[[131371,146148,""Telemundo"",1]],[[131371,146150,""Telemundo"",4],[131371,146150,""Hispanic_and_Latino_Americans"",0]],[[131371,146151,""Telemundo"",5]]]",GPT-4.1 mini,claim_only,,,,
111897,Telemundo is a English-language television network.,Refuted,Telemundo -LRB- -LSB- teleˈmundo -RSB- -RRB- is an American Spanish-language terrestrial television network owned by Comcast through the NBCUniversal division NBCUniversal Telemundo Enterprises .,"[[[131371,146144,""Telemundo"",0]],[[131371,146148,""Telemundo"",1]],[[131371,146150,""Telemundo"",4],[131371,146150,""Hispanic_and_Latino_Americans"",0]],[[131371,146151,""Telemundo"",5]]]",GPT-4.1 mini,claim_plus_evidence,,,,
89891,Damon Albarn's debut album was released in 2011.,Refuted,"His debut solo studio album Everyday Robots -- co-produced by XL Recordings CEO Richard Russell -- was released on 28 April 2014 and featured collaborations with Brian Eno , Natasha Khan and the Leytonstone City Pentecostal Mission Church Choir as well as sampling several rants by Lord Buckley .","[[[107201,120581,""Damon_Albarn"",17]]]",GPT-4.1,claim_only,,,,
89891,Damon Albarn's debut album was released in 2011.,Refuted,"His debut solo studio album Everyday Robots -- co-produced by XL Recordings CEO Richard Russell -- was released on 28 April 2014 and featured collaborations with Brian Eno , Natasha Khan and the Leytonstone City Pentecostal Mission Church Choir as well as sampling several rants by Lord Buckley .","[[[107201,120581,""Damon_Albarn"",17]]]",GPT-4.1,claim_plus_evidence,,,,
89891,Damon Albarn's debut album was released in 2011.,Refuted,"His debut solo studio album Everyday Robots -- co-produced by XL Recordings CEO Richard Russell -- was released on 28 April 2014 and featured collaborations with Brian Eno , Natasha Khan and the Leytonstone City Pentecostal Mission Church Choir as well as sampling several rants by Lord Buckley .","[[[107201,120581,""Damon_Albarn"",17]]]",GPT-4.1 mini,claim_only,,,,
89891,Damon Albarn's debut album was released in 2011.,Refuted,"His debut solo studio album Everyday Robots -- co-produced by XL Recordings CEO Richard Russell -- was released on 28 April 2014 and featured collaborations with Brian Eno , Natasha Khan and the Leytonstone City Pentecostal Mission Church Choir as well as sampling several rants by Lord Buckley .","[[[107201,120581,""Damon_Albarn"",17]]]",GPT-4.1 mini,claim_plus_evidence,,,,
219028,Savages was exclusively a German film.,Refuted,Savages is a 2012 American crime thriller film directed by Oliver Stone .,"[[[260471,258880,""Savages_-LRB-2012_film-RRB-"",3]],[[260473,258882,""Savages_-LRB-2012_film-RRB-"",3]]]",GPT-4.1,claim_only,,,,
219028,Savages was exclusively a German film.,Refuted,Savages is a 2012 American crime thriller film directed by Oliver Stone .,"[[[260471,258880,""Savages_-LRB-2012_film-RRB-"",3]],[[260473,258882,""Savages_-LRB-2012_film-RRB-"",3]]]",GPT-4.1,claim_plus_evidence,,,,
219028,Savages was exclusively a German film.,Refuted,Savages is a 2012 American crime thriller film directed by Oliver Stone .,"[[[260471,258880,""Savages_-LRB-2012_film-RRB-"",3]],[[260473,258882,""Savages_-LRB-2012_film-RRB-"",3]]]",GPT-4.1 mini,claim_only,,,,
219028,Savages was exclusively a German film.,Refuted,Savages is a 2012 American crime thriller film directed by Oliver Stone .,"[[[260471,258880,""Savages_-LRB-2012_film-RRB-"",3]],[[260473,258882,""Savages_-LRB-2012_film-RRB-"",3]]]",GPT-4.1 mini,claim_plus_evidence,,,,
108281,Andrew Kevin Walker is only Chinese.,Refuted,"Andrew Kevin Walker -LRB- born August 14 , 1964 -RRB- is an American BAFTA-nominated screenwriter .","[[[127089,141573,""Andrew_Kevin_Walker"",0]]]",GPT-4.1,claim_only,,,,
108281,Andrew Kevin Walker is only Chinese.,Refuted,"Andrew Kevin Walker -LRB- born August 14 , 1964 -RRB- is an American BAFTA-nominated screenwriter .","[[[127089,141573,""Andrew_Kevin_Walker"",0]]]",GPT-4.1,claim_plus_evidence,,,,
108281,Andrew Kevin Walker is only Chinese.,Refuted,"Andrew Kevin Walker -LRB- born August 14 , 1964 -RRB- is an American BAFTA-nominated screenwriter .","[[[127089,141573,""Andrew_Kevin_Walker"",0]]]",GPT-4.1 mini,claim_only,,,,
108281,Andrew Kevin Walker is only Chinese.,Refuted,"Andrew Kevin Walker -LRB- born August 14 , 1964 -RRB- is an American BAFTA-nominated screenwriter .","[[[127089,141573,""Andrew_Kevin_Walker"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
54168,Murda Beatz's real name is Marshall Mathers.,Refuted,"Shane Lee Lindstrom -LRB- born February 11 , 1994 -RRB- , professionally known as Murda Beatz , is a Canadian hip hop record producer from Fort Erie , Ontario .","[[[70477,81355,""Murda_Beatz"",0]]]",GPT-4.1,claim_only,,,,
54168,Murda Beatz's real name is Marshall Mathers.,Refuted,"Shane Lee Lindstrom -LRB- born February 11 , 1994 -RRB- , professionally known as Murda Beatz , is a Canadian hip hop record producer from Fort Erie , Ontario .","[[[70477,81355,""Murda_Beatz"",0]]]",GPT-4.1,claim_plus_evidence,,,,
54168,Murda Beatz's real name is Marshall Mathers.,Refuted,"Shane Lee Lindstrom -LRB- born February 11 , 1994 -RRB- , professionally known as Murda Beatz , is a Canadian hip hop record producer from Fort Erie , Ontario .","[[[70477,81355,""Murda_Beatz"",0]]]",GPT-4.1 mini,claim_only,,,,
54168,Murda Beatz's real name is Marshall Mathers.,Refuted,"Shane Lee Lindstrom -LRB- born February 11 , 1994 -RRB- , professionally known as Murda Beatz , is a Canadian hip hop record producer from Fort Erie , Ontario .","[[[70477,81355,""Murda_Beatz"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
18708,Charles Manson has been proven innocent of all crimes.,Refuted,"After Manson was charged with the crimes of which he was later convicted , recordings of songs written and performed by him were released commercially .","[[[34332,41652,""Charles_Manson"",17]]]",GPT-4.1,claim_only,,,,
18708,Charles Manson has been proven innocent of all crimes.,Refuted,"After Manson was charged with the crimes of which he was later convicted , recordings of songs written and performed by him were released commercially .","[[[34332,41652,""Charles_Manson"",17]]]",GPT-4.1,claim_plus_evidence,,,,
18708,Charles Manson has been proven innocent of all crimes.,Refuted,"After Manson was charged with the crimes of which he was later convicted , recordings of songs written and performed by him were released commercially .","[[[34332,41652,""Charles_Manson"",17]]]",GPT-4.1 mini,claim_only,,,,
18708,Charles Manson has been proven innocent of all crimes.,Refuted,"After Manson was charged with the crimes of which he was later convicted , recordings of songs written and performed by him were released commercially .","[[[34332,41652,""Charles_Manson"",17]]]",GPT-4.1 mini,claim_plus_evidence,,,,
90809,Sean Penn is only ever a stage actor.,Refuted,"Following his film debut in the drama Taps -LRB- 1981 -RRB- and a diverse range of film roles in the 1980s , including Fast Times at Ridgemont High -LRB- 1982 -RRB- , Penn garnered critical attention for his roles in the crime dramas At Close Range -LRB- 1986 -RRB- , State of Grace -LRB- 1990 -RRB- , and Carlito 's Way -LRB- 1993 -RRB- .","[[[108145,121668,""Sean_Penn"",5]],[[108145,121669,""Sean_Penn"",7]]]",GPT-4.1,claim_only,,,,
90809,Sean Penn is only ever a stage actor.,Refuted,"Following his film debut in the drama Taps -LRB- 1981 -RRB- and a diverse range of film roles in the 1980s , including Fast Times at Ridgemont High -LRB- 1982 -RRB- , Penn garnered critical attention for his roles in the crime dramas At Close Range -LRB- 1986 -RRB- , State of Grace -LRB- 1990 -RRB- , and Carlito 's Way -LRB- 1993 -RRB- .","[[[108145,121668,""Sean_Penn"",5]],[[108145,121669,""Sean_Penn"",7]]]",GPT-4.1,claim_plus_evidence,,,,
90809,Sean Penn is only ever a stage actor.,Refuted,"Following his film debut in the drama Taps -LRB- 1981 -RRB- and a diverse range of film roles in the 1980s , including Fast Times at Ridgemont High -LRB- 1982 -RRB- , Penn garnered critical attention for his roles in the crime dramas At Close Range -LRB- 1986 -RRB- , State of Grace -LRB- 1990 -RRB- , and Carlito 's Way -LRB- 1993 -RRB- .","[[[108145,121668,""Sean_Penn"",5]],[[108145,121669,""Sean_Penn"",7]]]",GPT-4.1 mini,claim_only,,,,
90809,Sean Penn is only ever a stage actor.,Refuted,"Following his film debut in the drama Taps -LRB- 1981 -RRB- and a diverse range of film roles in the 1980s , including Fast Times at Ridgemont High -LRB- 1982 -RRB- , Penn garnered critical attention for his roles in the crime dramas At Close Range -LRB- 1986 -RRB- , State of Grace -LRB- 1990 -RRB- , and Carlito 's Way -LRB- 1993 -RRB- .","[[[108145,121668,""Sean_Penn"",5]],[[108145,121669,""Sean_Penn"",7]]]",GPT-4.1 mini,claim_plus_evidence,,,,
204443,Brad Wilk helped co-found Rage in 1962.,Refuted,"Wilk started his career as a drummer for Greta in 1990 , and helped co-found Rage with Tom Morello and Zack de la Rocha in August 1991 .","[[[241397,242933,""Brad_Wilk"",4]]]",GPT-4.1,claim_only,,,,
204443,Brad Wilk helped co-found Rage in 1962.,Refuted,"Wilk started his career as a drummer for Greta in 1990 , and helped co-found Rage with Tom Morello and Zack de la Rocha in August 1991 .","[[[241397,242933,""Brad_Wilk"",4]]]",GPT-4.1,claim_plus_evidence,,,,
204443,Brad Wilk helped co-found Rage in 1962.,Refuted,"Wilk started his career as a drummer for Greta in 1990 , and helped co-found Rage with Tom Morello and Zack de la Rocha in August 1991 .","[[[241397,242933,""Brad_Wilk"",4]]]",GPT-4.1 mini,claim_only,,,,
204443,Brad Wilk helped co-found Rage in 1962.,Refuted,"Wilk started his career as a drummer for Greta in 1990 , and helped co-found Rage with Tom Morello and Zack de la Rocha in August 1991 .","[[[241397,242933,""Brad_Wilk"",4]]]",GPT-4.1 mini,claim_plus_evidence,,,,
140764,Janet Leigh was incapable of writing.,Refuted,"Janet Leigh -LRB- born Jeanette Helen Morrison ; July 6 , 1927 -- October 3 , 2004 -RRB- was an American actress , singer , dancer and author .","[[[291669,284579,""Janet_Leigh"",0]],[[291669,284580,""Janet_Leigh"",12]],[[293770,286206,""Janet_Leigh"",0]],[[293770,286207,""Janet_Leigh"",12]],[[293772,286208,""Janet_Leigh"",0]],[[293774,286210,""Janet_Leigh"",0]],[[338247,323476,""Janet_Leigh"",0]]]",GPT-4.1,claim_only,,,,
140764,Janet Leigh was incapable of writing.,Refuted,"Janet Leigh -LRB- born Jeanette Helen Morrison ; July 6 , 1927 -- October 3 , 2004 -RRB- was an American actress , singer , dancer and author .","[[[291669,284579,""Janet_Leigh"",0]],[[291669,284580,""Janet_Leigh"",12]],[[293770,286206,""Janet_Leigh"",0]],[[293770,286207,""Janet_Leigh"",12]],[[293772,286208,""Janet_Leigh"",0]],[[293774,286210,""Janet_Leigh"",0]],[[338247,323476,""Janet_Leigh"",0]]]",GPT-4.1,claim_plus_evidence,,,,
140764,Janet Leigh was incapable of writing.,Refuted,"Janet Leigh -LRB- born Jeanette Helen Morrison ; July 6 , 1927 -- October 3 , 2004 -RRB- was an American actress , singer , dancer and author .","[[[291669,284579,""Janet_Leigh"",0]],[[291669,284580,""Janet_Leigh"",12]],[[293770,286206,""Janet_Leigh"",0]],[[293770,286207,""Janet_Leigh"",12]],[[293772,286208,""Janet_Leigh"",0]],[[293774,286210,""Janet_Leigh"",0]],[[338247,323476,""Janet_Leigh"",0]]]",GPT-4.1 mini,claim_only,,,,
140764,Janet Leigh was incapable of writing.,Refuted,"Janet Leigh -LRB- born Jeanette Helen Morrison ; July 6 , 1927 -- October 3 , 2004 -RRB- was an American actress , singer , dancer and author .","[[[291669,284579,""Janet_Leigh"",0]],[[291669,284580,""Janet_Leigh"",12]],[[293770,286206,""Janet_Leigh"",0]],[[293770,286207,""Janet_Leigh"",12]],[[293772,286208,""Janet_Leigh"",0]],[[293774,286210,""Janet_Leigh"",0]],[[338247,323476,""Janet_Leigh"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
187000,Bermuda Triangle is in the western part of the Himalayas.,Refuted,"The Bermuda Triangle , also known as the Devil 's Triangle , is a loosely-defined region in the western part of the North Atlantic Ocean , where a number of aircraft and ships are said to have disappeared under mysterious circumstances .","[[[218175,224531,""Bermuda_Triangle"",0]]]",GPT-4.1,claim_only,,,,
187000,Bermuda Triangle is in the western part of the Himalayas.,Refuted,"The Bermuda Triangle , also known as the Devil 's Triangle , is a loosely-defined region in the western part of the North Atlantic Ocean , where a number of aircraft and ships are said to have disappeared under mysterious circumstances .","[[[218175,224531,""Bermuda_Triangle"",0]]]",GPT-4.1,claim_plus_evidence,,,,
187000,Bermuda Triangle is in the western part of the Himalayas.,Refuted,"The Bermuda Triangle , also known as the Devil 's Triangle , is a loosely-defined region in the western part of the North Atlantic Ocean , where a number of aircraft and ships are said to have disappeared under mysterious circumstances .","[[[218175,224531,""Bermuda_Triangle"",0]]]",GPT-4.1 mini,claim_only,,,,
187000,Bermuda Triangle is in the western part of the Himalayas.,Refuted,"The Bermuda Triangle , also known as the Devil 's Triangle , is a loosely-defined region in the western part of the North Atlantic Ocean , where a number of aircraft and ships are said to have disappeared under mysterious circumstances .","[[[218175,224531,""Bermuda_Triangle"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
142454,Advertising is a personal message.,Refuted,"It is differentiated from personal selling in that the message is nonpersonal , i.e. , not directed to a particular individual .","[[[290501,283534,""Advertising"",3]],[[291880,284756,""Advertising"",0]],[[293924,286336,""Advertising"",0]],[[293924,286337,""Advertising"",3]],[[338610,323711,""Advertising"",0]],[[338745,323825,""Advertising"",0]],[[338745,323826,""Advertising"",3]]]",GPT-4.1,claim_only,,,,
142454,Advertising is a personal message.,Refuted,"It is differentiated from personal selling in that the message is nonpersonal , i.e. , not directed to a particular individual .","[[[290501,283534,""Advertising"",3]],[[291880,284756,""Advertising"",0]],[[293924,286336,""Advertising"",0]],[[293924,286337,""Advertising"",3]],[[338610,323711,""Advertising"",0]],[[338745,323825,""Advertising"",0]],[[338745,323826,""Advertising"",3]]]",GPT-4.1,claim_plus_evidence,,,,
142454,Advertising is a personal message.,Refuted,"It is differentiated from personal selling in that the message is nonpersonal , i.e. , not directed to a particular individual .","[[[290501,283534,""Advertising"",3]],[[291880,284756,""Advertising"",0]],[[293924,286336,""Advertising"",0]],[[293924,286337,""Advertising"",3]],[[338610,323711,""Advertising"",0]],[[338745,323825,""Advertising"",0]],[[338745,323826,""Advertising"",3]]]",GPT-4.1 mini,claim_only,,,,
142454,Advertising is a personal message.,Refuted,"It is differentiated from personal selling in that the message is nonpersonal , i.e. , not directed to a particular individual .","[[[290501,283534,""Advertising"",3]],[[291880,284756,""Advertising"",0]],[[293924,286336,""Advertising"",0]],[[293924,286337,""Advertising"",3]],[[338610,323711,""Advertising"",0]],[[338745,323825,""Advertising"",0]],[[338745,323826,""Advertising"",3]]]",GPT-4.1 mini,claim_plus_evidence,,,,
147411,Hot Right Now is mistakenly attributed to DJ Fresh.,Refuted,"`` Hot Right Now '' is a single by British drum and bass producer DJ Fresh , released as the second single from his third studio album , Nextlevelism .","[[[170950,184494,""Hot_Right_Now"",0]]]",GPT-4.1,claim_only,,,,
147411,Hot Right Now is mistakenly attributed to DJ Fresh.,Refuted,"`` Hot Right Now '' is a single by British drum and bass producer DJ Fresh , released as the second single from his third studio album , Nextlevelism .","[[[170950,184494,""Hot_Right_Now"",0]]]",GPT-4.1,claim_plus_evidence,,,,
147411,Hot Right Now is mistakenly attributed to DJ Fresh.,Refuted,"`` Hot Right Now '' is a single by British drum and bass producer DJ Fresh , released as the second single from his third studio album , Nextlevelism .","[[[170950,184494,""Hot_Right_Now"",0]]]",GPT-4.1 mini,claim_only,,,,
147411,Hot Right Now is mistakenly attributed to DJ Fresh.,Refuted,"`` Hot Right Now '' is a single by British drum and bass producer DJ Fresh , released as the second single from his third studio album , Nextlevelism .","[[[170950,184494,""Hot_Right_Now"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
227362,Giada at Home was only available on DVD.,Refuted,"It first aired on October 18 , 2008 on the Food Network .","[[[271152,267092,""Giada_at_Home"",1],[271152,267092,""Food_Network"",0]]]",GPT-4.1,claim_only,,,,
227362,Giada at Home was only available on DVD.,Refuted,"It first aired on October 18 , 2008 on the Food Network .","[[[271152,267092,""Giada_at_Home"",1],[271152,267092,""Food_Network"",0]]]",GPT-4.1,claim_plus_evidence,,,,
227362,Giada at Home was only available on DVD.,Refuted,"It first aired on October 18 , 2008 on the Food Network .","[[[271152,267092,""Giada_at_Home"",1],[271152,267092,""Food_Network"",0]]]",GPT-4.1 mini,claim_only,,,,
227362,Giada at Home was only available on DVD.,Refuted,"It first aired on October 18 , 2008 on the Food Network .","[[[271152,267092,""Giada_at_Home"",1],[271152,267092,""Food_Network"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
145512,"Harold Macmillan was born on February 20, 1894.",Refuted,"Maurice Harold Macmillan , 1st Earl of Stockton , -LRB- 10 February 1894 -- 29 December 1986 -RRB- was a British Conservative politician and statesman who served as the Prime Minister of the United Kingdom from 10 January 1957 to 19 October 1963 .","[[[168831,182535,""Harold_Macmillan"",0]]]",GPT-4.1,claim_only,,,,
145512,"Harold Macmillan was born on February 20, 1894.",Refuted,"Maurice Harold Macmillan , 1st Earl of Stockton , -LRB- 10 February 1894 -- 29 December 1986 -RRB- was a British Conservative politician and statesman who served as the Prime Minister of the United Kingdom from 10 January 1957 to 19 October 1963 .","[[[168831,182535,""Harold_Macmillan"",0]]]",GPT-4.1,claim_plus_evidence,,,,
145512,"Harold Macmillan was born on February 20, 1894.",Refuted,"Maurice Harold Macmillan , 1st Earl of Stockton , -LRB- 10 February 1894 -- 29 December 1986 -RRB- was a British Conservative politician and statesman who served as the Prime Minister of the United Kingdom from 10 January 1957 to 19 October 1963 .","[[[168831,182535,""Harold_Macmillan"",0]]]",GPT-4.1 mini,claim_only,,,,
145512,"Harold Macmillan was born on February 20, 1894.",Refuted,"Maurice Harold Macmillan , 1st Earl of Stockton , -LRB- 10 February 1894 -- 29 December 1986 -RRB- was a British Conservative politician and statesman who served as the Prime Minister of the United Kingdom from 10 January 1957 to 19 October 1963 .","[[[168831,182535,""Harold_Macmillan"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
124667,David Packouz refused to be an entrepreneur.,Refuted,"David Mordechai Packouz -LRB- -LSB- pækhaʊs -RSB- born February 16 , 1982 -RRB- is an American former arms dealer , musician , inventor and entrepreneur .","[[[146245,161224,""David_Packouz"",0]]]",GPT-4.1,claim_only,,,,
124667,David Packouz refused to be an entrepreneur.,Refuted,"David Mordechai Packouz -LRB- -LSB- pækhaʊs -RSB- born February 16 , 1982 -RRB- is an American former arms dealer , musician , inventor and entrepreneur .","[[[146245,161224,""David_Packouz"",0]]]",GPT-4.1,claim_plus_evidence,,,,
124667,David Packouz refused to be an entrepreneur.,Refuted,"David Mordechai Packouz -LRB- -LSB- pækhaʊs -RSB- born February 16 , 1982 -RRB- is an American former arms dealer , musician , inventor and entrepreneur .","[[[146245,161224,""David_Packouz"",0]]]",GPT-4.1 mini,claim_only,,,,
124667,David Packouz refused to be an entrepreneur.,Refuted,"David Mordechai Packouz -LRB- -LSB- pækhaʊs -RSB- born February 16 , 1982 -RRB- is an American former arms dealer , musician , inventor and entrepreneur .","[[[146245,161224,""David_Packouz"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
52175,Magic Johnson did not play for the Lakers.,Refuted,He played point guard for the Lakers for 13 seasons .,"[[[68484,79345,""Magic_Johnson"",1]],[[68484,79346,""Magic_Johnson"",3]],[[68484,79347,""Magic_Johnson"",5]]]",GPT-4.1,claim_only,,,,
52175,Magic Johnson did not play for the Lakers.,Refuted,He played point guard for the Lakers for 13 seasons .,"[[[68484,79345,""Magic_Johnson"",1]],[[68484,79346,""Magic_Johnson"",3]],[[68484,79347,""Magic_Johnson"",5]]]",GPT-4.1,claim_plus_evidence,,,,
52175,Magic Johnson did not play for the Lakers.,Refuted,He played point guard for the Lakers for 13 seasons .,"[[[68484,79345,""Magic_Johnson"",1]],[[68484,79346,""Magic_Johnson"",3]],[[68484,79347,""Magic_Johnson"",5]]]",GPT-4.1 mini,claim_only,,,,
52175,Magic Johnson did not play for the Lakers.,Refuted,He played point guard for the Lakers for 13 seasons .,"[[[68484,79345,""Magic_Johnson"",1]],[[68484,79346,""Magic_Johnson"",3]],[[68484,79347,""Magic_Johnson"",5]]]",GPT-4.1 mini,claim_plus_evidence,,,,
104386,Tenacious D started in 1997.,Refuted,"Tenacious D is an American comedy rock duo that was formed in Los Angeles , California in 1994 .","[[[122679,136986,""Tenacious_D"",0]]]",GPT-4.1,claim_only,,,,
104386,Tenacious D started in 1997.,Refuted,"Tenacious D is an American comedy rock duo that was formed in Los Angeles , California in 1994 .","[[[122679,136986,""Tenacious_D"",0]]]",GPT-4.1,claim_plus_evidence,,,,
104386,Tenacious D started in 1997.,Refuted,"Tenacious D is an American comedy rock duo that was formed in Los Angeles , California in 1994 .","[[[122679,136986,""Tenacious_D"",0]]]",GPT-4.1 mini,claim_only,,,,
104386,Tenacious D started in 1997.,Refuted,"Tenacious D is an American comedy rock duo that was formed in Los Angeles , California in 1994 .","[[[122679,136986,""Tenacious_D"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
